Date,Close,High,Low,Open,Volume,Daily Return,Volatility,MA20,MA50,MA200,Volatility_20D,Volatility_60D,Upper_Bollinger,Lower_Bollinger,MACD,Signal Line,RSI_14,CCI_20,ADX_14,Plus_DI,Minus_DI,%K,%D,%J,Volatility_Cluster,Anomaly
2019-05-20,9.890000343322754,10.5,9.8100004196167,10.039999961853027,107718541,-0.026574754738616257,0.4267666463174032,11.198499965667725,11.485799980163574,13.240300016403198,0.4267666463174032,0.4081608523742726,12.839145087915547,9.557854843419904,-0.42398037221091833,-0.27512370058667,20.821936062059336,-106.50143021976224,24.08119490577576,14.041752431578466,31.25958181375692,3.463200961105767,6.161702719905044,-1.933802556492786,0,1
2019-05-21,9.869999885559082,10.279999732971191,9.84000015258789,10.260000228881836,134056987,-0.0020222909069134154,0.42454850591892923,11.100999975204468,11.433199977874756,13.196750016212464,0.42454850591892923,0.4013422788604906,12.816206181508862,9.385793768900074,-0.45131971612016386,-0.31036290369336883,20.936660034736846,-101.32338653661436,25.07591912191924,13.029805622383853,29.006797894703496,2.597380078523332,3.5492373731927067,0.6936654891845828,0,1
2019-05-22,10.100000381469727,10.34000015258789,9.979999542236328,10.0,86195202,0.023302988710988792,0.43931026730665934,11.021000003814697,11.387999992370606,13.155750021934509,0.43931026730665934,0.40436065021811723,12.767538116177452,9.274461891451942,-0.44924856747362263,-0.3381400364494196,24.869119489350055,-80.56514067777782,25.75750489787023,13.009612817149327,26.786161835433386,13.615027047647022,6.55853602909205,27.72800908475697,2,1
2019-05-23,9.800000190734863,10.100000381469727,9.699999809265137,10.0600004196167,76024033,-0.0297029880598092,0.4045043910021627,10.901000022888184,11.343199996948242,13.109550018310546,0.4045043910021627,0.3945162914797296,12.63621899217591,9.165781053600456,-0.4664378700174492,-0.36379960316302556,25.537646537650645,-96.5468859176627,26.903470665806548,12.15663421007446,29.619477295784495,4.464303200344004,6.892236775504796,-0.3915639499775807,0,1
2019-05-24,9.770000457763672,9.899999618530273,9.619999885559082,9.800000190734863,52677791,-0.003061197182379072,0.39592142490557575,10.771500062942504,11.303800010681153,13.065000019073487,0.39592142490557575,0.38071224112961605,12.433284356464464,9.109715769420545,-0.4769828821048421,-0.3864362589513889,21.56863635550087,-100.82295062932812,28.10350968660366,11.584079508663436,29.570116163906352,7.812529491880357,8.63061991329047,6.176348649060131,0,1
2019-05-27,9.65999984741211,9.819999694824219,9.569999694824219,9.800000190734863,62738041,-0.011259017932199855,0.38927256193130344,10.655500078201294,11.259000015258788,13.025300016403198,0.38927256193130344,0.3759211966054764,12.285682195241158,9.02531796116143,-0.4885839188155483,-0.4068657909242208,26.736117089969866,-103.4567930347138,29.30442470830586,11.082203061969743,29.155497324225475,6.2069038091705275,6.161245500464972,6.29822042658164,0,1
2019-05-28,9.949999809265137,10.039999961853027,9.670000076293945,9.699999809265137,62252358,0.03002070045898786,0.41259817161015605,10.552000045776367,11.214000015258788,12.985750012397766,0.41259817161015605,0.3822076452062618,12.076862037758284,9.02713805379445,-0.46897124214403085,-0.41928688116818286,35.21594694911468,-80.06838592350847,29.461126644466987,14.182259710701855,27.224741092575805,31.404967145526758,15.14146681552589,63.9319678055285,0,1
2019-05-29,9.920000076293945,9.9399995803833,9.800000190734863,9.84000015258789,29019956,-0.0030150485976147,0.4126575028285048,10.449000072479247,11.17320001602173,12.949050011634826,0.4126575028285048,0.38218901259695887,11.840158692884646,9.057841452073848,-0.45065392439459906,-0.42556028981346616,38.12950207921532,-75.90665364664436,29.60663558518803,13.793942609774904,26.479314570272138,28.925650449212114,22.179173801303147,42.41860374503005,0,1
2019-05-30,9.739999771118164,9.949999809265137,9.720000267028809,9.859999656677246,52635534,-0.01814519191445696,0.4111366686213084,10.335000038146973,11.135200004577637,12.912750010490418,0.4111366686213084,0.382684998869993,11.546132611104179,9.123867465189766,-0.4455260909651102,-0.42955345004379497,37.32394389845119,-81.59685583679814,29.92563593323328,13.19725608901329,26.838492894896977,14.04959263921083,24.79340341131658,-7.438028905000664,0,1
2019-05-31,9.579999923706055,9.8100004196167,9.569999694824219,9.739999771118164,33964811,-0.016427089442707543,0.4028251303945145,10.233000040054321,11.095200004577636,12.874550013542175,0.4028251303945145,0.3835911558386675,11.326350332244994,9.139649747863649,-0.44919485783283086,-0.4334817316016022,31.20567064087237,-99.07466049847719,30.553998782203955,12.585472796207528,28.491650527327245,0.8547203615159019,14.60998781664629,-26.655814548744875,0,1
2019-06-03,9.09000015258789,9.65999984741211,8.920000076293945,9.59000015258789,176504084,-0.05114820198543446,0.41761989440274194,10.097500038146972,11.03900001525879,12.832900013923645,0.41761989440274194,0.3952925823586961,11.033558386754105,9.161441689539839,-0.48603851893995476,-0.4439930890692727,31.5412231710731,-169.33694541970667,32.221393851689186,10.90663592021945,36.40812123816366,9.340665098867747,8.081659366531502,11.85867656354024,0,1
2019-06-04,9.020000457763672,9.1899995803833,8.90999984741211,9.100000381469727,78946868,-0.007700736375047312,0.3632711525284019,9.998500061035156,10.97540002822876,12.792300019264221,0.3632711525284019,0.38168276263775897,10.95133009582679,9.04567002624352,-0.5149497559307719,-0.4581844224415726,20.800018310546875,-184.6460872749161,33.78314549919592,10.344355307826644,34.71526306276394,6.145285625463851,5.446890361949176,7.542076152493202,0,1
2019-06-05,9.220000267028809,9.329999923706055,9.119999885559082,9.289999961853027,83885940,0.02217292673117255,0.3796833747991854,9.917500066757203,10.927000026702881,12.748000020980834,0.3796833747991854,0.38552718568642386,10.844200342032636,8.99079979148177,-0.5157782359573488,-0.46970318514472786,28.571433977744576,-137.0404601559615,34.594635926320194,12.360567408925927,32.70494956441086,19.49687986583783,11.660943530056485,35.16875253740052,0,1
2019-06-06,9.210000038146973,9.260000228881836,9.0,9.25,70373449,-0.0010846234915629083,0.3754032822980174,9.849000072479248,10.885600032806396,12.70325002193451,0.3754032822980174,0.3830147433046252,10.772036126588729,8.925964018369767,-0.5113472543965827,-0.47803199899509885,30.125529857782837,-135.41040493285462,35.547384650293885,11.746186532044772,33.37342153675025,18.867934713501867,14.83670006826786,26.930404003969883,0,1
2019-06-10,9.529999732971191,9.539999961853027,9.210000038146973,9.289999961853027,63925563,0.03474480928325829,0.4024231896137474,9.80250005722046,10.850600032806396,12.663700017929077,0.4024231896137474,0.3886843730442839,10.688909031003224,8.916091083437696,-0.4765213273257114,-0.47772986466122136,42.62293992712991,-76.85686269939195,35.23500214547425,16.39677576341424,31.25028439142844,43.356626101060115,27.240480226799946,75.58891784958047,0,1
2019-06-11,9.75,9.880000114440918,9.539999961853027,9.579999923706055,72498312,0.023085023420060358,0.4071096745259633,9.758000040054322,10.82760004043579,12.626650018692017,0.4071096745259633,0.39090716570951284,10.551913547612175,8.964086532496468,-0.4262557355006411,-0.4674350388291053,47.727275190274256,-14.04087362192528,33.73596772934581,21.866611303808554,29.133351344826586,58.741256875790285,40.32193923011743,95.57989216713601,0,1
2019-06-12,9.539999961853027,9.75,9.380000114440918,9.699999809265137,75843668,-0.0215384654509716,0.3776889106609996,9.729000043869018,10.796400032043458,12.592850022315979,0.3776889106609996,0.38822065728470967,10.50949634662417,8.948503741113866,-0.3987683861394409,-0.45370170829117246,39.31296862447762,-43.06177071875405,32.71995151683495,20.300985317580167,30.143602521205626,52.94116232811832,51.679681768322915,55.46412344770913,0,1
2019-06-13,9.65999984741211,9.65999984741211,9.34000015258789,9.630000114440918,50674208,0.012578604406595195,0.35493646347081015,9.688000059127807,10.763600025177002,12.559950022697448,0.35493646347081015,0.3882134462923901,10.38396127689277,8.992038841362845,-0.363115704046729,-0.4355845074422838,47.13114001231178,-36.797163566680275,31.869966900703094,19.031816384412874,29.040566789749043,66.37167469412798,59.35136463267887,80.41229481702617,0,1
2019-06-14,9.550000190734863,9.65999984741211,9.470000267028809,9.600000381469727,44403147,-0.011387128200288199,0.3526364821388912,9.650500059127808,10.731000022888184,12.525900020599366,0.3526364821388912,0.3855084283605051,10.285794335174762,9.015205783080853,-0.3398195216970983,-0.4164315102932467,45.63491447772508,-27.891688716863573,31.080695471437796,18.30026075810021,27.924289205033116,56.637192788197396,58.65000993681457,52.611558490963034,0,1
2019-06-17,9.579999923706055,9.699999809265137,9.479999542236328,9.600000381469727,49717577,0.0031413332326732935,0.3513084503601377,9.621500062942506,10.695000019073486,12.491500024795533,0.3513084503601377,0.3856853898195061,10.210103158746618,9.032896967138393,-0.3153017987451623,-0.3962055679836298,48.360656378443196,-14.575257832150651,30.18810759965556,18.294841476390243,26.647052073218646,59.292036145096894,60.76696787580744,56.34217268367581,0,1
2019-06-18,9.59000015258789,9.640000343322754,9.479999542236328,9.579999923706055,36926547,0.001043865236062258,0.3399093631643458,9.606500053405762,10.659600028991699,12.45245002746582,0.3399093631643458,0.38052014263125516,10.181424205642504,9.03157590116902,-0.2917018345985678,-0.37530482130661746,41.6666703459676,-13.313599610216045,29.359276004429198,17.662115363694635,25.72546520432757,65.38464712673508,60.43795868667647,75.27802400685229,0,1
2019-06-19,9.800000190734863,9.979999542236328,9.720000267028809,9.829999923706055,60624774,0.021897813848345216,0.34971728237284433,9.603000068664551,10.630800037384033,12.413050026893616,0.34971728237284433,0.3795191548681175,10.17199171649099,9.034008420838113,-0.25313545697229145,-0.3508709484397523,47.43589900341,69.53185666291786,27.282899132032956,23.447967926859285,23.58436158408787,83.17762590287137,69.28476972490112,110.96333825881186,0,1
2019-06-20,9.930000305175781,10.0,9.729999542236328,9.84000015258789,82850123,0.013265317541914179,0.3425404208708507,9.594500064849854,10.59100004196167,12.375500025749206,0.3425404208708507,0.370455169305954,10.136677826553838,9.05232230314587,-0.209664519993769,-0.32262966275055566,54.148485073116454,95.3545177543934,25.382740053466975,22.510775037519583,22.20639774881307,93.57801054816142,80.71342785925596,119.30717592597236,0,1
2019-06-21,9.800000190734863,9.989999771118164,9.760000228881836,9.979999542236328,67682612,-0.013091652612856275,0.32863096576283146,9.594500064849854,10.55020004272461,12.339300022125244,0.32863096576283146,0.3663643508817634,10.136677826553838,9.05232230314587,-0.1835871338264674,-0.294821156965738,54.86726410583932,84.01530936119572,23.618306623369993,21.365589813234507,21.076697036858363,81.65139621400098,86.13567755501127,72.6828335319804,0,1
2019-06-24,9.949999809265137,10.039999961853027,9.8100004196167,9.850000381469727,72849695,0.015306083225598899,0.33265276065807353,9.603500032424927,10.514000034332275,12.30245002269745,0.33265276065807353,0.3680740810509238,10.163622977039864,9.04337708780999,-0.14909819066361507,-0.26567656370531345,72.3958346268375,104.16342407398695,22.173547414218902,21.33681253828625,19.936939883405103,92.03538553335285,89.08826409850509,97.92962840304838,0,1
2019-06-25,9.770000457763672,9.9399995803833,9.630000114440918,9.9399995803833,50239668,-0.018090387432355026,0.3368822102057801,9.609000062942505,10.475000038146973,12.2657000207901,0.3368822102057801,0.36366832150386647,10.173601327549479,9.04439879833553,-0.13473673684481646,-0.23948859833321406,68.47291751228973,53.25142379712794,21.05419160689429,19.79941706604901,22.553439568920535,74.03850826991551,82.57509667242313,56.96533146490029,0,1
2019-06-26,9.800000190734863,9.850000381469727,9.680000305175781,9.699999809265137,30465836,0.003070596884911403,0.3189644323689495,9.601500082015992,10.434200038909912,12.229000024795532,0.3189644323689495,0.3614364251117119,10.150806730250915,9.052193433781069,-0.11955628308201938,-0.21550213528297513,65.59140667059759,55.31923122987214,20.014789785807146,19.015538273246396,21.660526261227886,76.92309808449005,80.99899729591948,68.77129966163119,0,1
2019-06-27,10.0,10.0,9.770000457763672,9.829999923706055,69511695,0.020408143405366452,0.32730665256772146,9.605500078201294,10.403400039672851,12.19330002784729,0.32730665256772146,0.3620293923102943,10.165630600474586,9.045369555928001,-0.09034589967312812,-0.19047088816100574,69.26830788726537,100.10419138551569,18.764712176547782,21.53531447452417,20.479194396955425,95.18072704459749,82.04744446633437,121.44729220112376,0,1
2019-06-28,10.0,10.380000114440918,9.9399995803833,10.0,128683132,0.0,0.3197705530883019,9.618500089645385,10.37100004196167,12.159300031661987,0.3197705530883019,0.36157553797722086,10.203299555835786,9.033700623454985,-0.06643068874396008,-0.1656628482775966,63.583833829005506,142.52365004150326,18.91044293983777,28.083673858639376,18.410572474607385,63.46152611738081,78.5217837488228,33.34101085449683,0,1
2019-07-02,9.989999771118164,10.319999694824219,9.9399995803833,10.300000190734863,136432655,-0.0010000228881835715,0.3129068807716777,9.639000082015992,10.338000030517579,12.126750030517577,0.3129068807716777,0.3592917321435073,10.246424191407337,9.031575972624646,-0.04773439429437154,-0.14207715748095162,57.89473684210526,118.31101830942234,19.045764362892754,25.671875174491692,16.829490359348306,62.499965612703676,73.71407292489401,40.071750988323004,0,1
2019-07-03,9.760000228881836,10.020000457763672,9.649999618530273,10.0,107536892,-0.023022977728315297,0.26079564619074486,9.672500085830688,10.298000030517578,12.091850032806397,0.26079564619074486,0.3618855013774444,10.223742575045485,9.12125759661589,-0.05088986048184374,-0.12383969808113006,57.142874836280534,40.03977935032237,17.942520555410198,23.55106701157132,21.9141592565429,40.38462420187085,55.448705310651796,10.256461984308956,0,1
2019-07-04,9.779999732971191,9.859999656677246,9.720000267028809,9.789999961853027,48221001,0.0020491294692979167,0.2574221806897993,9.710500049591065,10.257200031280517,12.057950034141541,0.2574221806897993,0.3615739538809961,10.169399144953607,9.251600954228524,-0.0511867483596955,-0.10930910813684316,54.166669426145425,26.547657407096654,16.918079877033538,22.78408786299502,21.200488695455768,34.065881090416724,45.650156968330435,10.897329334589301,0,1
2019-07-05,9.949999809265137,9.970000267028809,9.75,9.800000190734863,59181568,0.01738242136355339,0.253512458151803,9.747000026702882,10.222200031280517,12.025400037765502,0.253512458151803,0.33985656550981014,10.15492673201279,9.339073321392974,-0.037274768407387526,-0.09490224019095203,63.33333757189124,56.17837999114431,16.372773359308614,24.20570307536241,20.09309618673537,52.222218690097364,42.22424132746166,72.21817341536878,0,1
2019-07-08,9.609999656677246,9.850000381469727,9.550000190734863,9.819999694824219,105975221,-0.034170870261855946,0.2871756028965921,9.767000007629395,10.17040002822876,11.99095003604889,0.2871756028965921,0.34582059827922695,10.095575902646743,9.438424112612047,-0.05307280462375985,-0.08653635307751359,50.82872258645118,-43.059281219388204,15.348022448732571,21.959733696001653,22.868061656110577,14.444447976569297,33.57751591902781,-23.821687908347727,0,1
2019-07-09,9.5,9.579999923706055,9.270000457763672,9.529999732971191,99820916,-0.011446374672949733,0.2637789839943698,9.765500020980834,10.113200035095215,11.958250031471252,0.2637789839943698,0.3461578926956833,10.098870350517398,9.43212969144427,-0.07362026652680775,-0.08395313576737243,47.64397252216671,-144.3227909342979,15.341033821720757,20.240589569265087,27.524915934445737,20.720685889653833,29.129117518773512,3.903822631414471,0,1
2019-07-10,9.59000015258789,9.630000114440918,9.369999885559082,9.5600004196167,65241428,0.009473700272409458,0.25212955606694204,9.75750002861023,10.065400047302246,11.925600028038025,0.25212955606694204,0.3471483107950954,10.099990871982165,9.415009185238294,-0.08170022859168036,-0.08350255433223401,44.13407077123566,-95.83155686143057,15.126270963179303,20.179431795591483,25.85783062313731,28.828810252259824,21.331314706161,43.82380134445747,0,1
2019-07-11,9.489999771118164,9.6899995803833,9.479999542236328,9.600000381469727,68189443,-0.010427568287654454,0.24286826065599523,9.755000019073487,10.014800033569337,11.894750027656555,0.24286826065599523,0.3463393540602298,10.104827044686807,9.405172993460166,-0.09507686487266476,-0.08581741644032016,37.49997290695381,-85.79479520584917,14.672813532666531,20.599400411791844,24.563762780938458,19.8197640901128,23.123086744008834,13.213118782320727,0,1
2019-07-12,9.4399995803833,9.680000305175781,9.430000305175781,9.680000305175781,74271930,-0.005268724124423474,0.23868794683281197,9.744000005722047,9.964000034332276,11.859950027465821,0.23868794683281197,0.343349960921276,10.11931187328081,9.368688138163284,-0.10846225763151374,-0.09034638467855889,39.285685902523035,-99.1121834136304,14.431763175274341,19.357411927485487,24.288583905314844,15.315241009039287,21.321271783803983,3.3031794595098987,0,1
2019-07-15,9.359999656677246,9.449999809265137,9.279999732971191,9.449999809265137,71694860,-0.008474568565903118,0.23723336208150314,9.734499979019166,9.910800018310546,11.823350024223327,0.23723336208150314,0.34287678855166304,10.138973794416268,9.330026163622064,-0.12409511188201883,-0.09709613011925088,31.67699913399194,-147.9328787412879,14.727124528120756,18.538871606869233,26.9926232663337,8.108038445974334,14.414347848375485,-4.504580358827969,0,1
2019-07-16,9.300000190734863,9.449999809265137,9.279999732971191,9.399999618530273,88195771,-0.0064101995879434215,0.23749909782140932,9.720499992370605,9.864400024414062,11.787750024795532,0.23749909782140932,0.3427663757023915,10.164902696488134,9.276097288253077,-0.13971516748813606,-0.10561993759302792,34.228166441262246,-139.1568468722414,15.001388641478144,17.731412029023392,25.81696097955732,2.7026794819914444,8.708652979001704,-9.309267512029074,0,1
2019-07-17,9.109999656677246,9.279999732971191,9.100000381469727,9.260000228881836,83593324,-0.020430164533427164,0.24665376518814866,9.696499967575074,9.81060001373291,11.75190001964569,0.24665376518814866,0.34326479610250005,10.216065738534017,9.17693419661613,-0.1655176449107678,-0.11759947905657592,29.09088807328844,-173.51236473947574,15.851509457490623,16.804116175861477,29.173515141447904,0.7811935385571351,3.863970488840985,-5.384360362010565,0,1
2019-07-18,9.0,9.079999923706055,8.989999771118164,9.079999923706055,84684758,-0.012074606017863143,0.23117005412230407,9.65649995803833,9.77060001373291,11.714100022315979,0.23117005412230407,0.34312129634189825,10.259065647412465,9.053934268664195,-0.19262192154479152,-0.13260396755421905,17.948706976130012,-177.61956239878617,16.97046689829879,16.254836493453475,31.21626142216406,0.7194407490526723,1.4011045898670982,-0.6438869325761796,0,1
2019-07-19,9.109999656677246,9.199999809265137,9.0,9.0,59402001,0.012222184075249665,0.23015533755400036,9.615499925613403,9.736000003814697,11.677250022888183,0.23015533755400036,0.3445524638356591,10.250429807175706,8.980570044051099,-0.20288744291577565,-0.14666066262653038,23.353269134457307,-133.2662259115757,17.360983277958695,18.67910654274908,29.486318234149483,9.02254830396542,3.50772753052509,20.05218985084608,0,1
2019-07-22,8.949999809265137,9.0600004196167,8.920000076293945,9.029999732971191,64653681,-0.01756310136574335,0.23297655436737208,9.572999906539916,9.703400001525878,11.6382000207901,0.23297655436737208,0.33158935722138644,10.2669771257145,8.879022687365332,-0.22138164329439824,-0.16160485876010394,21.428552714384296,-142.35904001456416,17.98522762919471,17.67688347464103,30.16338759084134,2.7272475061425276,4.156412186386888,-0.13108185434619202,0,1
2019-07-23,9.069999694824219,9.15999984741211,8.970000267028809,8.970000267028809,40208040,0.013407808728091553,0.23093292779230773,9.52899990081787,9.675599994659423,11.601050019264221,0.23093292779230773,0.3316580231247373,10.233837483414556,8.824162318221186,-0.22377589325248692,-0.17403906565858054,29.824534985923535,-109.33637870780987,18.026530191777656,19.474315564472963,28.352658427118026,14.285675360239052,8.678490390115682,25.50004530048579,0,1
2019-07-24,9.100000381469727,9.239999771118164,9.100000381469727,9.149999618530273,60603951,0.003307683313664045,0.22670593606639916,9.495499897003175,9.644799995422364,11.564750018119812,0.22670593606639916,0.32765453617446055,10.215630791360077,8.775369002646272,-0.2207083603162765,-0.18337292459011975,30.232580060114742,-81.9169193341044,17.650146828487628,20.846138991677805,26.942630227136792,17.142883093173964,11.385268653185195,28.658111973151502,0,1
2019-07-25,9.220000267028809,9.260000228881836,9.140000343322754,9.15999984741211,60869873,0.0131868000581008,0.2333117492759206,9.46649990081787,9.626800003051757,11.531050019264221,0.2333117492759206,0.32926054657186743,10.181696601099159,8.751303200536583,-0.20621718711292303,-0.1879417770946804,28.143727278853206,-61.725599575727365,17.195835998563464,20.445639722895585,25.6497103469004,32.25807443989598,21.228877631103014,54.316468057481906,0,1
2019-07-26,9.119999885559082,9.1899995803833,9.069999694824219,9.1899995803833,36603581,-0.010846028044850797,0.21767694565050533,9.422499895095825,9.599600009918213,11.499150018692017,0.21767694565050533,0.3295362404575617,10.107124250816625,8.737875539375025,-0.2004908888273924,-0.1904515994412228,32.867144526310724,-72.41449725595463,17.070248151823765,19.500833328863603,26.62092940675422,25.974017931565776,25.12499182154525,27.672070151606817,0,1
2019-07-29,9.069999694824219,9.130000114440918,8.979999542236328,9.109999656677246,35236909,-0.005482477123057383,0.21704095521246028,9.375999879837035,9.575,11.469500017166137,0.21704095521246028,0.3291560461517538,10.020634399997164,8.731365359676907,-0.19770829554176572,-0.1919029386613314,34.306567818732375,-80.89264390029696,17.32089370536705,18.576374121244037,28.203296225684895,19.480482485202558,25.90419161888812,6.633064217831432,0,1
2019-07-30,9.020000457763672,9.149999618530273,8.989999771118164,9.100000381469727,25925922,-0.005512595230744988,0.21658937071278467,9.327499914169312,9.552200012207031,11.440200018882752,0.21658937071278467,0.3236487069415467,9.92160688582248,8.733392942516144,-0.19726365822547187,-0.19297508257415952,28.571438814977128,-77.1836034061216,17.430109751066112,18.2625522181113,26.746773332014488,12.987070892726432,19.480523769831603,0.00016513851608834784,0,1
2019-07-31,9.050000190734863,9.100000381469727,8.979999542236328,9.0,23016132,0.0033259125774622866,0.20752164600110337,9.291999912261963,9.535400009155273,11.412950019836426,0.20752164600110337,0.3214716653226187,9.861638628229619,8.722361196294306,-0.19227413566685136,-0.19283489319269792,32.5396891474071,-73.21987447172373,17.575947838455303,17.531277743031982,26.009462267902972,17.105273064480915,16.524275480803315,18.26726823183612,0,1
2019-08-01,9.020000457763672,9.039999961853027,8.970000267028809,9.020000457763672,41720986,-0.0033148875512626352,0.2064255467793143,9.253999948501587,9.518400020599366,11.386650023460389,0.2064255467793143,0.29288420594314196,9.786774058881623,8.721225838121551,-0.18856694842156685,-0.1919813042384717,33.064535356355364,-77.29241687412996,17.758449566654033,17.041370965786065,25.631919043146663,18.86800600995061,16.320116655719332,23.963784718413166,0,1
2019-08-02,8.800000190734863,8.930000305175781,8.789999961853027,8.880000114440918,69130459,-0.02439027226871704,0.20237003646928112,9.196499967575074,9.492400016784668,11.362750024795533,0.20237003646928112,0.29520826375362547,9.656214803217601,8.736785131932546,-0.20106342474825567,-0.19379772834042852,29.710151938378786,-127.92757692585411,18.70918399675831,15.684339279407617,29.822843863338992,1.5151865445192614,12.496155206316942,-20.4467507790761,0,1
2019-08-05,8.920000076293945,9.25,8.789999961853027,8.800000190734863,101547478,0.013636350336153846,0.18461519119036818,9.161999988555909,9.47480001449585,11.339450025558472,0.18461519119036818,0.2940137607331132,9.593769772234817,8.730230204877001,-0.19899014980578045,-0.1948362126334989,36.80554773704278,-74.39058724691688,17.647283034647806,23.572684108372982,25.45667168372156,26.530647992806568,15.63794684909216,48.31605028023539,0,1
